name,link,time
Kansas State University,https://www.cs.ksu.edu/student-success/internships/index.html,0.337876558303833
Kansas State University,https://www.cs.ksu.edu/student-success/resources/,0.3116495609283447
Kansas State University,https://www.cs.ksu.edu/student-success/resources/academic-wellness/,0.5659260749816895
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/foundations-corporations/,2.2781572341918945
Kansas State University,https://www.cs.ksu.edu/student-success/resources/learning-strategies/,0.30702733993530273
Cornell University,https://www.cs.cornell.edu/people/phdalumni,2.340834140777588
Kansas State University,https://www.cs.ksu.edu/student-success/resources/time-management/,0.5966024398803711
Cornell University,https://www.cs.cornell.edu/people/msalumni,0.6216344833374023
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/emeritus/,0.8218379020690918
Kansas State University,https://www.cs.ksu.edu/student-success/resources/studying-and-stem/,0.321155309677124
Colorado State University-Fort Collins,https://compsci.colostate.edu/contact-us/,0.5543179512023926
Kansas State University,https://www.cs.ksu.edu/student-success/resources/secure-file-upload/index.html,0.5762550830841064
Cornell University,https://www.cs.cornell.edu/courseinfo,0.9758098125457764
Kansas State University,https://www.cs.ksu.edu/student-success/student-organizations/index.html,0.6094098091125488
Colorado State University-Fort Collins,https://compsci.colostate.edu/#,0.9444141387939453
Kansas State University,http://acm.cs.ksu.edu/,0.341261625289917
Cornell University,https://www.cs.cornell.edu/courseinfo,0.9795830249786377
Colorado State University-Fort Collins,https://compsci.colostate.edu/about/,0.418673038482666
Colorado State University-Fort Collins,https://compsci.colostate.edu/news/,0.5059652328491211
Cornell University,https://www.cs.cornell.edu/courseinfo/listofcscourses,0.8650643825531006
Colorado State University-Fort Collins,https://compsci.colostate.edu/people/,1.2036316394805908
Cornell University,https://www.cs.cornell.edu/courseinfo/examschedules,0.9398641586303711
Cornell University,https://www.cs.cornell.edu/courseinfo/courseandroomroster,0.9039468765258789
Colorado State University-Fort Collins,https://compsci.colostate.edu/facilities-centers/,0.4356515407562256
Cornell University,https://www.cs.cornell.edu/courseinfo/placement,0.6807219982147217
Colorado State University-Fort Collins,https://compsci.colostate.edu/employment/,0.37194061279296875
Cornell University,https://www.cs.cornell.edu/research,0.6183204650878906
Colorado State University-Fort Collins,https://compsci.colostate.edu/diversity-inclusion/,0.9139463901519775
Cornell University,https://www.cs.cornell.edu/research,0.596062421798706
Colorado State University-Fort Collins,https://compsci.colostate.edu/policies-resources/,0.42441725730895996
Cornell University,https://www.cs.cornell.edu/research/architecture,1.001939296722412
Colorado State University-Fort Collins,https://compsci.colostate.edu/contact-us/,0.810603141784668
Colorado State University-Fort Collins,https://sna.cs.colostate.edu/,0.2604832649230957
Cornell University,https://www.cs.cornell.edu/research/ai,0.6908674240112305
Colorado State University-Fort Collins,https://compsci.colostate.edu/research/,0.43842601776123047
Cornell University,https://www.cs.cornell.edu/research/compbio,0.5977492332458496
Colorado State University-Fort Collins,https://compsci.colostate.edu/people/,0.4608440399169922
Colorado State University-Fort Collins,https://compsci.colostate.edu/research-funding/,0.38940954208374023
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/collaborate/,0.358734130859375
Cornell University,https://www.cs.cornell.edu/research/datasystems,1.0502991676330566
Colorado State University-Fort Collins,https://cybersecurity.colostate.edu/,0.3232409954071045
Colorado State University-Fort Collins,https://spatial.colostate.edu/index.html,0.19758844375610352
Cornell University,https://www.cs.cornell.edu/research/graphics,0.5900223255157471
Colorado State University-Fort Collins,https://compsci.colostate.edu/publications/,0.37260866165161133
Colorado State University-Fort Collins,https://compsci.colostate.edu/technical-reports/,0.5108442306518555
Cornell University,https://www.cs.cornell.edu/research/humaninteraction,0.6767070293426514
Colorado State University-Fort Collins,https://compsci.colostate.edu/future-students/,0.5107254981994629
Cornell University,https://www.cs.cornell.edu/research/machinelearning,1.0354363918304443
Colorado State University-Fort Collins,https://compsci.colostate.edu/admitted-students/,0.8300144672393799
Cornell University,https://www.cs.cornell.edu/research/natural-language-processing,0.652904748916626
Colorado State University-Fort Collins,https://compsci.colostate.edu/advising/,0.8919906616210938
Cornell University,https://www.cs.cornell.edu/research/lang,0.6376826763153076
Colorado State University-Fort Collins,https://compsci.colostate.edu/degrees/,0.5065362453460693
Cornell University,https://www.cs.cornell.edu/research/robotics,1.0739996433258057
Colorado State University-Fort Collins,https://compsci.colostate.edu/courses/,0.8363299369812012
Colorado State University-Fort Collins,https://compsci.colostate.edu/scholarships-fellowships/,0.4754652976989746
Cornell University,https://www.cs.cornell.edu/research/scientif,0.6524741649627686
Colorado State University-Fort Collins,https://compsci.colostate.edu/get-involved/,0.42987537384033203
Cornell University,https://www.cs.cornell.edu/research/security,1.4635486602783203
Colorado State University-Fort Collins,https://compsci.colostate.edu/diversity-inclusion/,1.2164063453674316
Cornell University,https://www.cs.cornell.edu/research/software-engineering,0.6748454570770264
Colorado State University-Fort Collins,https://compsci.colostate.edu/faq/,1.0524835586547852
Colorado State University-Fort Collins,https://compsci.colostate.edu/contact-us/,0.4592320919036865
Cornell University,https://www.cs.cornell.edu/research/systems,1.2676637172698975
Colorado State University-Fort Collins,https://compsci.colostate.edu/undergraduate-students/,0.49692416191101074
Colorado State University-Fort Collins,https://compsci.colostate.edu/advising/,0.5144064426422119
Cornell University,https://www.cs.cornell.edu/research/vision,0.617729902267456
Colorado State University-Fort Collins,https://compsci.colostate.edu/degrees/,0.9661195278167725
Cornell University,https://www.cs.cornell.edu/undergrad,0.9703152179718018
Colorado State University-Fort Collins,https://compsci.colostate.edu/courses/,0.8924601078033447
Cornell University,https://www.cs.cornell.edu/undergrad,0.6954336166381836
Colorado State University-Fort Collins,https://compsci.colostate.edu/get-involved/,0.4189281463623047
Cornell University,https://www.cs.cornell.edu/undergrad/uadmis,1.082930564880371
Colorado State University-Fort Collins,https://compsci.colostate.edu/scholarships-fellowships/,0.9084694385528564
Kansas State University,http://mdc.cs.ksu.edu/,1.0431132316589355
Cornell University,https://www.cs.cornell.edu/undergrad/ustaff,1.0942819118499756
Kansas State University,http://wdc.cs.ksu.edu/,0.5504872798919678
Colorado State University-Fort Collins,https://compsci.colostate.edu/diversity-inclusion/,0.917471170425415
Cornell University,https://www.cs.cornell.edu/undergrad/ustaff/contact-academic-advisor,0.6484825611114502
Kansas State University,https://www.cs.ksu.edu/research/,0.7211213111877441
Colorado State University-Fort Collins,https://compsci.colostate.edu/undergraduate-students/career-resources/,0.9140968322753906
Cornell University,https://www.cs.cornell.edu/undergrad/firstcscourse,1.154109239578247
Colorado State University-Fort Collins,https://compsci.colostate.edu/accelerated-master-of-science/,1.7490899562835693
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor,1.3820827007293701
Colorado State University-Fort Collins,https://www.natsci.colostate.edu/commencement/,1.386059045791626
Kansas State University,https://cisa.k-state.edu/,3.971346139907837
Colorado State University-Fort Collins,https://compsci.colostate.edu/graduate-students/,0.5220377445220947
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/technicalelectives,1.6947739124298096
Kansas State University,https://santoslab.org/,0.2998800277709961
Kansas State University,https://www.cs.ksu.edu/research/cps/,0.37586188316345215
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/cswithothermajorsareas,0.6857016086578369
Colorado State University-Fort Collins,https://compsci.colostate.edu/degrees/#graduate,0.9060168266296387
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/transfercredits,0.6465508937835693
Kansas State University,https://www.cs.ksu.edu/cyber-pipeline/,0.6209473609924316
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/cs-honors-program,0.9804573059082031
Colorado State University-Fort Collins,https://www.online.colostate.edu/degrees/computer-science/,2.0068717002868652
Kansas State University,https://www.cs.ksu.edu/cyber-pipeline/how_to_join/,0.3781301975250244
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/cpt-procedure,1.118661642074585
Kansas State University,https://www.cs.ksu.edu/cyber-pipeline/courses/,0.3717811107635498
Colorado State University-Fort Collins,https://compsci.colostate.edu/accelerated-master-of-science/,0.8211381435394287
Cornell University,https://www.cs.cornell.edu/undergrad/csmajor/graduationreqs,0.6534028053283691
Kansas State University,https://www.cs.ksu.edu/outreach/,0.6934232711791992
Kansas State University,https://www.cs.ksu.edu/outreach/programming-contest/,0.36189961433410645
Colorado State University-Fort Collins,https://compsci.colostate.edu/policies-resources/,1.0082335472106934
Kansas State University,https://www.cs.ksu.edu/outreach/programming-contest/registration-rules/,0.4081456661224365
Colorado State University-Fort Collins,https://compsci.colostate.edu/graduate-support/,0.4818999767303467
